Rentrée scolaire;UAI;IPS;Ecart-type de l'IPS
2023;0721044U;98.6;29.7
2023;0721086P;101.8;28.9
2023;0721262F;93.3;32.7
2023;0721365T;94.4;34.5
2023;0721608G;100.3;27.6
2023;0730002F;110.4;29.1
2023;0730009N;116.0;30.3
2023;0730904L;93.8;35.3
2023;0731042L;103.3;36.6
2023;0731069R;91.7;28.0
2023;0731306Y;114.7;33.6
2023;0731441V;124.7;35.5
2023;0740002A;120.1;32.6
2023;0740034K;110.1;31.7
2023;0740095B;113.1;26.4
2023;0740105M;134.3;26.1
2023;0740109S;114.7;27.9
2023;0740110T;125.1;27.6
2023;0740114X;128.7;27.4
2023;0741096P;106.9;34.7
2023;0741116L;121.1;31.7
2023;0741117M;99.3;35.9
2023;0741283T;126.2;28.1
2023;0741341F;101.9;31.7
2023;0741442R;131.7;28.4
2023;0741501E;99.8;35.3
2023;0741757H;99.7;34.0
2023;0750429J;125.0;40.7
2023;0750575T;92.4;36.8
2023;0750610F;105.2;40.3
2023;0751703U;125.8;40.8
2023;0751705W;104.6;40.8
2023;0751791P;144.1;35.1
2023;0752195D;96.5;38.1
2023;0752196E;88.3;34.0
2023;0752198G;87.5;31.4
2023;0752316K;112.3;39.6
2023;0752523K;120.3;42.8
2023;0752540D;108.3;37.9
2023;0752542F;118.6;39.4
2023;0752548M;128.9;36.4
2023;0752554U;124.0;39.0
2023;0752693V;128.7;39.2
2023;0752694W;91.3;30.8
2023;0752696Y;106.1;37.2
2023;0752843H;145.4;16.7
2023;0752894N;147.2;17.6
2023;0752895P;134.0;28.4
2023;0752898T;146.8;14.3
2023;0752902X;142.0;22.2
2023;0752912H;144.2;15.2
2023;0752913J;150.4;14.1
2023;0752919R;121.1;29.3
2023;0752924W;142.8;20.3
2023;0753046D;102.7;39.2
2023;0753381T;122.8;31.4
2023;0753896C;139.8;21.9
2023;0753965C;133.0;25.1
2023;0753992G;138.4;27.9
2023;0754003U;134.3;29.3
2023;0754253R;135.9;36.4
2023;0754528P;114.0;43.8
2023;0756020L;108.0;34.9
2023;0760009X;79.3;24.9
2023;0760017F;93.4;33.7
2023;0760021K;108.7;32.0
2023;0760046M;90.6;26.9
2023;0760053V;118.2;36.3
2023;0760077W;116.4;38.0
2023;0760083C;88.2;28.2
2023;0760100W;75.6;23.1
2023;0761325C;97.1;30.2
2023;0761331J;114.4;28.5
2023;0761338S;114.3;29.1
2023;0761696F;88.0;27.1
2023;0761703N;74.7;24.3
2023;0761780X;76.1;23.6
2023;0761785C;97.5;34.1
2023;0761950G;132.9;36.5
2023;0761953K;100.6;30.8
2023;0761956N;96.6;29.5
2023;0762089H;87.3;30.4
2023;0762173Z;72.6;18.4
2023;0762176C;94.2;29.7
2023;0762197A;109.4;30.3
2023;0762290B;125.8;35.7
2023;0762405B;126.8;35.2
2023;0762564Z;133.3;30.6
2023;0770003K;99.4;28.8
2023;0770009S;120.6;33.3
2023;0770014X;115.0;31.6
2023;0770033T;81.3;25.4
2023;0770048J;92.4;29.5
2023;0770051M;115.3;31.6
2023;0771225N;129.7;27.6
2023;0771422C;91.6;37.2
2023;0771475K;102.9;31.3
2023;0771519H;113.3;30.1
2023;0771567K;97.1;31.0
2023;0771657H;99.1;30.9
2023;0771661M;92.8;26.6
2023;0771667U;115.5;31.9
2023;0771762X;100.1;33.8
2023;0771912K;104.4;26.4
2023;0771930E;126.7;24.9
2023;0771960M;97.6;31.9
2023;0772247Z;111.3;30.1
2023;0772396L;114.5;31.8
2023;0772427V;119.0;32.0
2023;0772481D;85.4;27.7
2023;0772483F;105.4;26.0
2023;0772548B;126.4;31.8
2023;0772650M;120.4;24.3
2023;0772714G;116.6;27.9
2023;0780036R;109.4;31.1
2023;0780119F;137.9;33.5
2023;0780262L;132.5;31.8
2023;0780263M;131.2;38.8
2023;0780269U;118.7;35.7
2023;0780419G;103.7;34.7
2023;0780420H;92.1;29.0
2023;0780506B;97.3;31.1
2023;0780507C;124.2;36.1
2023;0780580G;140.4;32.5
2023;0780708W;108.6;34.8
2023;0780715D;146.1;33.0
2023;0780847X;129.4;37.9
2023;0780856G;111.1;37.1
2023;0781205L;127.9;36.7
2023;0781600R;143.3;19.9
2023;0781789W;131.1;33.7
2023;0781818C;118.7;35.8
2023;0781846H;139.1;32.8
2023;0781885A;105.3;31.5
2023;0781915H;118.9;32.8
2023;0781916J;95.9;30.9
2023;0781954A;121.4;37.5
2023;0781955B;81.7;29.4
2023;0783253M;121.6;35.5
2023;0783287Z;139.9;23.4
2023;0783300N;123.2;29.4
2023;0790003Z;91.9;30.1
2023;0790010G;101.9;28.7
2023;0790011H;110.4;31.6
2023;0790027A;104.9;37.9
2023;0790072Z;109.4;27.9
2023;0790074B;100.0;22.6
2023;0790703K;116.4;35.8
2023;0790709S;124.3;36.4
2023;0790966W;95.3;30.2
2023;0800003U;96.4;31.0
2023;0800041K;85.8;26.7
2023;0800045P;90.3;28.1
2023;0800050V;89.6;27.0
2023;0801224W;102.7;25.6
2023;0801326G;100.9;32.6
2023;0801339W;114.8;33.6
2023;0801372G;99.6;31.9
2023;0801437C;122.1;37.4
2023;0801488H;96.1;29.8
2023;0801511H;95.1;32.7
2023;0801536K;86.9;26.3
2023;0801537L;84.8;28.2
2023;0810019F;109.6;31.3
2023;0810089G;104.1;23.7
2023;0810127Y;88.0;29.8
2023;0810788S;97.9;26.6
2023;0811062P;121.6;26.6
2023;0811067V;107.7;26.6
2023;0811331G;107.4;32.9
2023;0820017Y;88.2;32.0
2023;0820052L;116.6;26.7
2023;0820753Y;103.1;24.8
2023;0820755A;115.6;26.6
2023;0820896D;94.7;31.3
2023;0830003C;106.1;32.3
2023;0830023Z;115.0;32.4
2023;0830051E;115.8;32.0
2023;0830069Z;80.3;25.0
2023;0830108S;129.0;26.1
2023;0830147J;108.0;26.9
2023;0830168G;100.1;33.5
2023;0830178T;110.3;31.8
2023;0830179U;98.7;31.4
2023;0830182X;112.2;32.8
2023;0830832D;88.3;32.3
2023;0830833E;97.8;31.3
2023;0830922B;103.7;33.3
2023;0830954L;82.6;30.6
2023;0831196Z;127.5;26.5
2023;0831198B;117.8;28.0
2023;0831391L;108.5;31.3
2023;0831537V;98.8;29.6
2023;0831552L;109.0;32.4
2023;0831610Z;111.7;34.5
2023;0831630W;100.4;31.7
2023;0840007B;76.9;20.5
2023;0840064N;98.9;33.9
2023;0840069U;122.1;27.6
2023;0840698C;97.0;32.5
2023;0840699D;82.3;28.2
2023;0840759U;100.2;30.7
2023;0841027K;117.4;33.3
2023;0841086Z;91.0;29.4
2023;0850082C;110.1;29.3
2023;0850103A;97.3;17.7
2023;0850122W;107.5;27.0
2023;0850147Y;95.1;31.2
2023;0850605W;103.2;39.4
2023;0851159Y;107.8;29.3
2023;0851274Y;119.8;29.7
2023;0851290R;101.8;24.0
2023;0860015Z;94.6;27.4
2023;0860019D;105.4;30.4
2023;0860026L;107.2;27.5
2023;0860043E;100.4;28.5
2023;0860045G;89.4;27.5
2023;0860053R;96.4;26.1
2023;0860758G;133.4;27.3
2023;0860759H;131.2;27.5
2023;0860764N;119.8;28.2
2023;0860772X;115.9;27.6
2023;0860876K;84.2;30.6
2023;0861053C;105.5;28.6
2023;0861073Z;122.7;35.2
2023;0870008L;102.1;29.6
2023;0870022B;93.7;36.9
2023;0870791M;85.5;29.1
2023;0880011J;88.3;25.4
2023;0880034J;92.7;25.5
2023;0880065T;92.5;29.0
2023;0880105L;106.0;26.0
2023;0880149J;68.2;20.2
2023;0880150K;108.9;40.2
2023;0881099S;94.4;32.5
2023;0881103W;91.2;28.1
2023;0881447V;90.8;35.3
2023;0890013F;98.6;30.9
2023;0890788Y;106.9;31.6
2023;0890822K;87.8;32.6
2023;0890937K;87.8;28.0
2023;0890979F;93.1;26.9
2023;0891053L;110.5;28.4
2023;0900018F;97.1;38.4
2023;0900235S;110.5;30.2
2023;0900295G;102.0;41.3
2023;0910017Z;126.7;33.9
2023;0910049J;82.0;26.6
2023;0910057T;131.5;37.8
2023;0910060W;103.6;32.3
2023;0910678T;84.6;27.5
2023;0910718L;92.2;29.9
2023;0910830H;133.0;24.7
2023;0910969J;133.8;35.4
2023;0911015J;135.6;25.5
2023;0911024U;83.3;26.8
2023;0911038J;107.1;39.6
2023;0911042N;86.4;25.1
2023;0911145A;120.9;34.6
2023;0911152H;99.3;32.9
2023;0911253T;65.1;17.7
2023;0911345T;111.1;33.2
2023;0911402E;83.9;25.6
2023;0911444A;78.5;26.1
2023;0911447D;111.3;35.8
2023;0911570M;73.9;23.0
2023;0911824N;128.5;28.7
2023;0911865H;87.6;27.8
2023;0911899V;84.8;32.8
2023;0911940P;113.8;33.7
2023;0920624D;129.3;33.9
2023;0920689Z;129.1;37.7
2023;0920852B;100.2;32.4
2023;0920877D;117.8;41.4
2023;0920902F;147.4;14.0
2023;0920936T;143.1;18.0
2023;0920999L;145.8;19.9
2023;0921012A;130.6;26.0
2023;0921157H;93.5;29.8
2023;0921162N;131.1;36.3
2023;0921178F;109.2;33.6
2023;0921180H;86.3;29.4
2023;0921235T;119.8;37.3
2023;0921236U;137.7;34.8
2023;0921237V;124.1;37.0
2023;0921244C;135.2;34.8
2023;0921394R;86.6;27.0
2023;0921494Z;94.6;35.0
2023;0921496B;128.2;33.6
2023;0921502H;139.8;32.7
2023;0921621M;85.4;28.3
2023;0921631Y;91.0;31.0
2023;0921778H;88.3;26.5
2023;0921781L;134.6;34.9
2023;0921782M;138.6;34.4
2023;0921783N;141.3;34.0
2023;0921868F;108.1;36.5
2023;0921905W;142.7;22.8
2023;0921906X;145.5;20.7
2023;0921919L;140.6;26.5
2023;0922143E;137.5;37.0
2023;0922565N;130.7;33.1
2023;0922595W;90.1;31.1
2023;0930859D;88.6;28.6
2023;0930883E;108.3;36.6
2023;0930912L;109.5;28.4
2023;0931147S;79.1;22.8
2023;0931184G;78.9;22.0
2023;0931201A;85.3;27.3
2023;0931202B;80.5;23.9
2023;0931216S;73.6;22.9
2023;0931219V;94.9;36.7
2023;0931228E;101.8;33.5
2023;0931230G;81.9;26.4
2023;0931231H;86.0;29.8
2023;0931376R;81.5;28.6
2023;0931382X;124.9;32.5
2023;0931546A;89.6;28.9
2023;0931707A;89.9;29.4
2023;0931709C;78.5;20.5
2023;0931845A;132.3;28.9
2023;0931860S;80.9;28.5
2023;0932261C;84.5;29.7
2023;0932301W;100.6;31.6
2023;0932580Z;85.1;28.0
2023;0932582B;79.5;25.3
2023;0932696A;100.2;41.5
2023;0932726H;87.1;30.4
2023;0940071S;103.8;31.1
2023;0940612E;107.1;30.5
2023;0940625U;95.8;30.3
2023;0940787V;81.9;26.3
2023;0940793B;146.2;29.4
2023;0940794C;76.8;27.5
2023;0941046B;127.1;35.4
2023;0941093C;139.3;33.6
2023;0941099J;92.0;31.4
2023;0941101L;99.4;32.9
2023;0941102M;97.5;31.2
2023;0941220R;132.0;37.9
2023;0941234F;104.3;31.6
2023;0941351H;92.2;28.8
2023;0941412Z;116.4;30.0
2023;0941478W;83.6;25.3
2023;0941598B;146.1;31.8
2023;0941599C;133.9;37.3
2023;0941601E;87.4;31.2
2023;0941710Y;118.6;28.3
2023;0941713B;144.5;20.1
2023;0941715D;135.0;24.9
2023;0941942A;130.2;29.2
2023;0941971G;99.8;34.2
2023;0950046J;110.8;38.1
2023;0950739M;86.2;27.6
2023;0950884V;91.6;32.0
2023;0950893E;100.9;30.6
2023;0950931W;105.1;32.6
2023;0951098C;84.1;26.4
2023;0951102G;109.7;31.8
2023;0951138W;86.2;27.2
2023;0951197K;106.6;36.7
2023;0951357J;114.7;31.0
2023;0951508Y;131.5;26.0
2023;0951509Z;106.4;31.5
2023;0951527U;110.9;34.0
2023;0951672B;101.1;34.3
2023;0951724H;120.6;32.2
2023;0951754R;117.8;38.0
2023;0951800R;90.4;32.0
2023;0951909J;101.2;31.6
2023;0952080V;127.1;31.9
2023;0952127W;111.5;34.4
2023;0952236P;120.0;32.8
2023;6200011T;108.7;34.0
2023;6200191N;105.5;29.9
2023;7200004S;107.4;30.8
2023;7200012A;79.7;23.1
2023;7200086F;93.1;30.1
2023;9710022X;83.8;27.3
2023;9710033J;90.8;34.8
2023;9710036M;116.9;35.1
2023;9710045X;90.9;29.7
2023;9710482X;87.3;30.9
2023;9710686U;81.1;27.4
2023;9710707S;97.5;32.5
2023;9710826W;94.8;34.4
2023;9710938T;87.6;25.2
2023;9711181G;93.9;31.7
2023;9711205H;126.0;34.4
2023;9720411P;117.9;34.1
2023;9720428H;94.1;31.9
2023;9720498J;109.6;34.1
2023;9720514B;94.5;30.1
2023;9720682J;89.2;23.9
2023;9720774J;129.7;24.1
2023;9720776L;120.0;28.6
2023;9720855X;112.9;25.7
2023;9730083C;95.9;33.1
2023;9730125Y;78.4;32.5
2023;9730132F;121.1;25.5
2023;9730219A;74.7;21.6
2023;9730289B;101.3;28.2
2023;9730334A;133.9;29.3
2023;9730380A;71.6;16.7
2023;9730394R;70.7;23.1
2023;9740011U;87.9;30.4
2023;9740035V;75.6;27.8
2023;9740039Z;82.2;29.5
2023;9740083X;71.5;22.9
2023;9740094J;78.0;24.6
2023;9740468R;73.0;27.7
2023;9740574F;68.8;22.8
2023;9740577J;74.4;28.5
2023;9740599H;71.7;26.7
2023;9740620F;75.1;27.1
2023;9740651P;76.5;26.6
2023;9740735F;91.3;35.4
2023;9740784J;88.8;33.6
2023;9740812P;71.0;20.9
2023;9740932V;112.8;39.0
2023;9741346V;88.8;34.7
2023;9741546M;115.4;31.6
2023;9741581A;89.2;32.8
2023;9741763Y;111.2;38.3
2023;9760009F;64.3;16.6
2023;9760094Y;59.7;17.6
2023;9760179R;81.9;31.5
2023;9760230W;70.4;29.1
2023;9760314M;71.2;27.5
2023;9760369X;71.1;21.8
2023;0010024W;108.7;31.9
2023;0010025X;108.1;33.0
2023;0010036J;108.8;33.7
2023;0010080G;114.2;27.9
2023;0010083K;118.0;27.0
2023;0010097A;125.0;27.6
2023;0010896U;131.2;35.5
2023;0011068F;99.7;36.9
2023;0011325K;96.2;32.5
2023;0020009Z;93.3;29.9
2023;0020011B;100.7;30.7
2023;0020017H;94.5;30.8
2023;0020029W;103.1;29.4
2023;0020043L;85.1;24.3
2023;0020067M;88.8;30.0
2023;0020467X;106.5;25.0
2023;0020468Y;111.7;28.3
2023;0020479K;93.6;23.1
2023;0021489H;81.8;26.4
2023;0021525X;115.3;29.9
2023;0021661V;85.6;28.2
2023;0021826Z;91.6;29.4
2023;0030005P;99.6;26.3
2023;0030014Z;94.6;27.0
2023;0030046J;97.1;27.7
2023;0030081X;108.4;28.8
2023;0030119N;90.5;33.7
2023;0030758H;102.0;38.1
2023;0030838V;84.3;28.2
2023;0030860U;97.6;31.0
2023;0030890B;92.2;28.4
2023;0030956Y;99.0;29.3
2023;0030979Y;118.6;29.3
2023;0040001E;99.4;30.2
2023;0040051J;104.1;30.4
2023;0040462F;126.6;28.3
2023;0050010J;111.1;32.5
2023;0050019U;110.5;28.5
2023;0050409T;108.2;32.2
2023;0050638S;105.6;27.9
2023;0050639T;109.9;30.1
2023;0060068S;114.0;31.5
2023;0060679F;124.4;27.3
2023;0061135B;111.2;35.4
2023;0061237M;97.9;27.0
2023;0061239P;93.6;27.0
2023;0061240R;88.3;31.9
2023;0061244V;113.3;33.9
2023;0061457B;129.3;28.5
2023;0061460E;130.2;26.5
2023;0061461F;139.6;21.5
2023;0061694J;117.8;36.8
2023;0061795U;117.4;34.9
2023;0061924J;108.9;33.6
2023;0062011D;145.8;30.5
2023;0070010Y;106.4;31.9
2023;0070011Z;112.4;32.8
2023;0070846G;102.0;27.7
2023;0070863A;108.0;23.9
2023;0080088C;112.5;26.0
2023;0080105W;78.7;26.4
2023;0080948M;90.8;31.5
2023;0080994M;120.7;26.6
2023;0081102E;98.6;30.0
2023;0100008E;101.4;28.2
2023;0100033G;108.4;32.6
2023;0100038M;71.1;23.0
2023;0100058J;115.0;31.6
2023;0100664T;105.7;34.3
2023;0100665U;93.5;29.0
2023;0100786A;94.7;30.7
2023;0100902B;89.6;28.6
2023;0100947A;86.5;33.1
2023;0100961R;125.2;29.6
2023;0110003U;97.1;29.4
2023;0110676A;103.7;29.5
2023;0110788X;88.5;31.7
2023;0110896P;118.3;29.2
2023;0111015U;101.6;28.5
2023;0111051H;92.8;29.3
2023;0120004P;87.3;25.1
2023;0120011X;114.4;32.7
2023;0120029S;107.9;28.7
2023;0120055V;104.6;21.6
2023;0120101V;108.2;34.0
2023;0120622L;91.6;28.8
2023;0121176N;102.4;28.4
2023;0121256A;105.5;25.3
2023;0130093F;94.9;32.8
2023;0130110Z;109.4;37.2
2023;0130136C;80.5;25.3
2023;0130139F;83.5;27.9
2023;0130163G;106.0;32.2
2023;0131262B;71.5;17.9
2023;0131266F;104.7;36.4
2023;0131379D;124.3;25.5
2023;0131611F;82.5;28.0
2023;0131689R;101.3;24.3
2023;0131703F;59.6;15.4
2023;0131723C;111.2;34.2
2023;0131757P;99.6;31.2
2023;0131789Z;93.7;29.7
2023;0131881Z;103.1;32.3
2023;0131884C;72.8;19.6
2023;0131888G;100.8;34.3
2023;0131968U;89.3;28.8
2023;0132114C;99.3;25.4
2023;0132205B;111.6;37.7
2023;0132283L;99.8;22.3
2023;0132315W;86.8;33.7
2023;0132322D;90.2;28.5
2023;0132324F;115.0;33.0
2023;0132403S;86.1;27.8
2023;0132404T;65.4;21.2
2023;0132407W;65.0;19.0
2023;0132409Y;84.3;31.5
2023;0132561N;76.1;33.8
2023;0132634T;97.6;27.7
2023;0132730X;77.8;23.1
2023;0132908R;114.1;29.5
2023;0132923G;135.1;27.7
2023;0132946G;117.0;30.3
2023;0132947H;141.1;22.7
2023;0132958V;122.9;28.4
2023;0133203L;102.5;30.3
2023;0133335E;127.8;24.8
2023;0133445Z;98.7;30.0
2023;0133494C;121.5;26.6
2023;0133544G;112.5;29.4
2023;0133621R;104.0;33.0
2023;0133788X;78.8;26.3
2023;0133789Y;126.8;36.8
2023;0133790Z;117.7;32.6
2023;0134431W;116.4;35.3
2023;0140050D;96.8;27.2
2023;0140067X;92.6;29.3
2023;0140073D;91.3;24.8
2023;0140077H;101.9;29.2
2023;0140082N;97.4;28.2
2023;0140088V;109.9;30.9
2023;0141136J;88.3;31.4
2023;0141166S;91.9;20.8
2023;0141168U;111.3;30.4
2023;0141171X;106.3;27.0
2023;0141226G;111.1;26.9
2023;0141271F;113.4;34.7
2023;0141554N;87.7;32.5
2023;0141596J;114.7;36.3
2023;0141764S;100.7;33.5
2023;0141862Y;114.6;26.4
2023;0141863Z;124.9;27.9
2023;0142271T;107.1;32.8
2023;0150005Z;96.7;32.1
2023;0150010E;105.2;20.1
2023;0150034F;96.5;26.6
2023;0150062L;103.6;15.2
2023;0150581A;102.1;28.3
2023;0150639N;115.8;35.1
2023;0150666T;98.4;24.6
2023;0150708N;112.9;27.8
2023;0160001P;93.2;25.1
2023;0160015E;93.0;27.4
2023;0160016F;92.2;30.1
2023;0160027T;101.2;30.4
2023;0160043K;102.6;28.0
2023;0160061E;126.8;27.1
2023;0160100X;73.3;19.0
2023;0160106D;101.1;30.4
2023;0160115N;88.8;27.5
2023;0160117R;94.3;30.8
2023;0160793A;87.3;27.1
2023;0170002K;100.4;27.8
2023;0170010U;116.7;30.3
2023;0170012W;92.2;25.8
2023;0170016A;94.7;26.3
2023;0170035W;110.6;33.5
2023;0170048K;93.9;28.6
2023;0170059X;109.5;31.8
2023;0170072L;100.4;29.3
2023;0170099R;127.1;27.1
2023;0170144P;114.3;33.5
2023;0171056F;105.1;34.0
2023;0180019Y;103.0;32.9
2023;0180020Z;92.7;26.3
2023;0180567U;105.6;19.7
2023;0180643B;111.1;31.8
2023;0180766K;85.5;27.1
2023;0180777X;103.2;37.8
2023;0190014M;98.9;33.6
2023;0190019T;101.1;35.2
2023;0190026A;112.0;30.9
2023;0190065T;105.1;26.0
2023;0190568P;102.5;30.2
2023;0190613N;97.7;29.2
2023;0190671B;100.6;31.7
2023;0190720E;105.2;29.0
2023;0190780V;119.5;28.8
2023;0210027R;105.0;25.4
2023;0210034Y;93.7;26.7
2023;0210041F;105.6;29.4
2023;0210043H;94.1;27.7
2023;0211071A;117.9;30.0
2023;0211081L;126.0;26.6
2023;0211088U;112.7;27.1
2023;0211096C;86.7;29.8
2023;0211184Y;99.8;30.5
2023;0211477S;107.4;34.0
2023;0211524T;96.6;20.2
2023;0211525U;106.1;37.3
2023;0211626D;122.0;28.0
2023;0212119P;122.3;33.3
2023;0220003J;92.6;27.7
2023;0220006M;106.1;28.4
2023;0220040Z;98.3;27.5
2023;0220045E;106.0;32.5
2023;0220082V;113.7;41.1
2023;0220104U;117.7;29.8
2023;0220154Y;100.0;23.8
2023;0221039K;116.6;35.2
2023;0221126E;108.9;30.4
2023;0221127F;97.6;27.6
2023;0221539D;97.5;25.7
2023;0221541F;105.7;30.3
2023;0221542G;95.2;24.6
2023;0221743A;123.3;31.7
2023;0221819H;124.1;36.3
2023;0230009K;103.6;30.7
2023;0230023A;97.8;29.5
2023;0230408U;105.3;27.2
2023;0240011G;94.6;31.1
2023;0240014K;104.4;30.0
2023;0240029B;108.2;36.5
2023;0240030C;98.1;31.9
2023;0240037K;92.8;30.1
2023;0240040N;100.2;30.8
2023;0240077D;116.0;27.6
2023;0240087P;109.9;28.2
2023;0240121B;100.6;28.7
2023;0240962R;94.9;27.0
2023;0241041B;92.0;29.9
2023;0250012C;122.4;39.0
2023;0250051V;106.3;29.1
2023;0251061T;105.5;26.0
2023;0251064W;95.7;24.6
2023;0251090Z;98.2;33.4
2023;0251208C;93.3;36.5
2023;0251315U;93.1;28.6
2023;0251372F;100.6;31.3
2023;0251587P;123.2;31.2
2023;0251673H;117.6;34.3
2023;0251677M;101.5;35.4
2023;0260009U;110.1;33.4
2023;0260021G;95.8;32.4
2023;0260033V;106.2;31.7
2023;0260049M;92.1;38.0
2023;0260070K;116.0;27.8
2023;0260092J;118.1;28.2
2023;0260098R;112.5;26.7
2023;0260101U;106.3;26.1
2023;0261010G;89.2;28.4
2023;0261089T;108.3;30.8
2023;0261090U;76.8;24.8
2023;0261093X;112.9;33.9
2023;0261134S;127.0;29.0
2023;0261528V;117.7;32.5
2023;0270006K;98.8;31.2
2023;0270007L;110.8;33.1
2023;0270008M;93.4;29.3
2023;0271105E;110.5;32.0
2023;0271119V;95.2;33.6
2023;0271238Z;103.0;29.1
2023;0271288D;100.0;37.2
2023;0271289E;83.7;26.6
2023;0271317K;108.6;32.2
2023;0271322R;109.1;32.5
2023;0271336F;99.3;35.1
2023;0271442W;102.2;30.4
2023;0271447B;133.1;26.4
2023;0271744Z;110.0;29.0
2023;0280040S;97.1;25.3
2023;0280664V;120.9;27.2
2023;0280671C;117.9;27.3
2023;0280674F;110.0;24.3
2023;0280741D;91.6;24.8
2023;0280751P;89.0;35.4
2023;0280803W;99.4;33.7
2023;0280884J;91.0;26.1
2023;0280924C;92.0;32.1
2023;0280957N;105.2;32.4
2023;0281060A;98.4;34.5
2023;0290032C;104.6;29.4
2023;0290039K;106.6;28.8
2023;0290056D;96.5;30.2
2023;0290089P;99.8;31.1
2023;0290106H;105.8;25.8
2023;0290149E;73.1;21.5
2023;0290301V;106.8;27.4
2023;0291591X;110.7;32.2
2023;0291594A;121.0;38.8
2023;0291661Y;102.6;37.1
2023;0291866W;114.3;27.3
2023;0291872C;106.8;26.3
2023;0291877H;111.3;26.7
2023;0291878J;120.4;30.1
2023;0291881M;114.4;25.7
2023;0300016E;101.4;24.8
2023;0300020J;83.8;28.3
2023;0300032X;108.5;31.2
2023;0300037C;85.2;24.8
2023;0300043J;103.8;31.9
2023;0300050S;104.4;32.1
2023;0300085E;125.4;26.6
2023;0300093N;117.2;28.9
2023;0300946R;121.8;36.4
2023;0300996V;109.4;27.4
2023;0301232B;111.4;35.6
2023;0301326D;104.0;31.2
2023;0301327E;97.5;33.5
2023;0301670C;104.3;32.7
2023;0301751R;126.3;26.6
2023;0301827Y;98.8;30.3
2023;0310005M;114.0;31.9
2023;0310085Z;108.3;39.7
2023;0310093H;100.0;39.6
2023;0311168B;119.3;30.4
2023;0311263E;132.6;37.2
2023;0311332E;106.0;40.3
2023;0311338L;115.1;40.9
2023;0311580Z;108.2;32.3
2023;0311582B;119.3;40.6
2023;0311584D;118.6;39.5
2023;0311631E;134.0;41.5
2023;0311690U;117.4;34.3
2023;0311718Z;87.1;33.8
2023;0311772H;113.7;32.6
2023;0311846N;104.5;33.2
2023;0311915N;117.4;35.5
2023;0311963R;126.8;30.9
2023;0312284P;125.9;32.3
2023;0312338Y;116.3;36.4
2023;0312423R;104.1;34.5
2023;0312699R;121.6;34.2
2023;0312762J;137.8;32.4
2023;0313081F;110.7;34.1
2023;0320019X;118.0;35.6
2023;0320056M;137.3;27.2
2023;0320074G;99.0;29.0
2023;0320562M;111.2;37.6
2023;0330017P;109.4;30.0
2023;0330064R;84.1;28.6
2023;0330093X;100.4;31.9
2023;0330100E;105.2;33.2
2023;0330105K;93.5;27.5
2023;0330145D;101.9;33.9
2023;0331433D;98.6;30.7
2023;0331492T;135.5;24.7
2023;0331513R;123.9;28.9
2023;0331523B;135.4;24.8
2023;0331529H;133.9;26.6
2023;0331530J;120.3;28.2
2023;0331644H;105.5;26.6
2023;0331664E;119.0;34.8
2023;0331885V;87.5;30.2
2023;0332189A;92.9;34.2
2023;0332288H;100.2;30.6
2023;0332437V;119.1;34.1
2023;0332488A;139.1;23.0
2023;0332493F;139.9;20.9
2023;0332569N;109.8;31.4
2023;0332657J;112.1;31.3
2023;0332934K;103.4;31.0
2023;0333093H;133.4;34.7
2023;0333129X;99.0;21.0
2023;0333274E;95.0;33.3
2023;0333532K;90.3;25.8
2023;0340021N;96.9;28.4
2023;0340057C;105.4;30.2
2023;0340086J;119.6;37.6
2023;0340111L;103.8;41.4
2023;0340888F;104.7;20.2
2023;0340893L;121.0;28.7
2023;0340908C;126.8;27.4
2023;0340998A;104.3;38.5
2023;0341066Z;83.6;27.7
2023;0341363X;121.3;35.3
2023;0341577E;120.2;34.8
2023;0341592W;82.8;27.9
2023;0341656R;109.9;32.7
2023;0341825Z;104.9;37.0
2023;0342077Y;115.0;32.6
2023;0342130F;97.5;30.3
2023;0342224H;107.4;31.9
2023;0342399Y;121.8;34.1
2023;0350003N;103.2;31.8
2023;0350040D;93.0;31.4
2023;0350707D;108.0;33.0
2023;0350836U;120.0;29.0
2023;0350848G;95.4;20.8
2023;0350851K;110.2;28.6
2023;0350852L;126.9;28.3
2023;0350892E;107.5;29.0
2023;0350967L;78.8;28.9
2023;0351053E;106.9;32.5
2023;0351638R;131.4;40.0
2023;0351785A;110.8;27.8
2023;0351849V;114.6;33.6
2023;0351881E;115.7;31.5
2023;0351906G;134.0;37.9
2023;0352008T;99.4;34.8
2023;0352071L;94.6;23.3
2023;0352183H;121.2;34.8
2023;0360044C;87.2;29.4
2023;0360510J;101.8;24.7
2023;0360573C;103.9;28.5
2023;0360721N;93.4;30.3
2023;0370006F;92.9;25.5
2023;0370010K;112.8;28.8
2023;0370022Y;110.2;31.9
2023;0370071B;70.3;18.5
2023;0370732V;133.0;26.2
2023;0370745J;126.5;29.8
2023;0370746K;112.0;24.4
2023;0370768J;99.0;33.2
2023;0371101W;100.2;30.6
2023;0371126Y;128.7;34.6
2023;0371158H;88.7;29.6
2023;0371204H;115.2;31.8
2023;0371209N;109.2;34.9
2023;0371329U;139.2;29.7
2023;0380021S;100.0;33.9
2023;0380065P;83.7;29.7
2023;0380087N;108.3;32.7
2023;0380356F;99.8;35.6
2023;0380357G;91.8;34.2
2023;0381687C;122.8;29.1
2023;0381903M;72.7;21.8
2023;0382035F;97.5;43.7
2023;0382042N;111.4;41.5
